TIC ID,class,confidence
387337395,Eclipsing Binaries,0.97654611
24696447,Eclipsing Binaries,0.97653848
380501352,Eclipsing Binaries,0.97652894
251091168,Eclipsing Binaries,0.97651798
348843066,Eclipsing Binaries,0.97651619
175516776,Eclipsing Binaries,0.97650206
99841783,Eclipsing Binaries,0.97649729
68149913,Eclipsing Binaries,0.97647846
238230005,Eclipsing Binaries,0.9764781
167201140,Eclipsing Binaries,0.97646004
70377281,Eclipsing Binaries,0.97645479
422860605,Eclipsing Binaries,0.97643274
70377281,Eclipsing Binaries,0.97642773
813529012,Eclipsing Binaries,0.97641218
198419050,Eclipsing Binaries,0.97639626
396720367,Eclipsing Binaries,0.97638398
418022678,Eclipsing Binaries,0.9763692
281897356,Eclipsing Binaries,0.97635084
238188289,Eclipsing Binaries,0.97634774
377307150,Eclipsing Binaries,0.97633284
133760071,Eclipsing Binaries,0.97632819
289305462,Eclipsing Binaries,0.97631788
388012501,Eclipsing Binaries,0.97630811
271999940,Eclipsing Binaries,0.9763065
98413654,Eclipsing Binaries,0.97630465
198408416,Eclipsing Binaries,0.9762972
303306367,Eclipsing Binaries,0.97627354
272758199,Eclipsing Binaries,0.97626811
377430444,Eclipsing Binaries,0.97626084
259388833,Eclipsing Binaries,0.97625774
334902406,Eclipsing Binaries,0.97625434
444038472,Eclipsing Binaries,0.97625107
198408416,Eclipsing Binaries,0.9762156
30488078,Eclipsing Binaries,0.97620416
100330572,Eclipsing Binaries,0.97616345
249035041,Eclipsing Binaries,0.97615743
302190527,Eclipsing Binaries,0.97615713
466865336,Eclipsing Binaries,0.97615379
58610416,Eclipsing Binaries,0.9761529
141000703,Eclipsing Binaries,0.97614872
371811873,Eclipsing Binaries,0.97613913
402675246,Eclipsing Binaries,0.97613347
234398964,Eclipsing Binaries,0.97613335
250352193,Eclipsing Binaries,0.97611392
33831424,Eclipsing Binaries,0.97609544
173045827,Eclipsing Binaries,0.97608477
192328418,Eclipsing Binaries,0.97607654
405432466,Eclipsing Binaries,0.97606498
7723517,Eclipsing Binaries,0.97606337
75207030,Eclipsing Binaries,0.976062953
360712037,Eclipsing Binaries,0.97604954
355125919,Eclipsing Binaries,0.97604412
179784903,Eclipsing Binaries,0.97603363
303539867,Eclipsing Binaries,0.97603059
954209072,Eclipsing Binaries,0.97599751
355125919,Eclipsing Binaries,0.97598922
117145101,Eclipsing Binaries,0.97598571
141123114,Eclipsing Binaries,0.97592586
377307150,Eclipsing Binaries,0.9759208
232535848,Eclipsing Binaries,0.97591329
147083749,Eclipsing Binaries,0.97590035
469016909,Eclipsing Binaries,0.97587979
198408416,Eclipsing Binaries,0.97587228
122613378,Eclipsing Binaries,0.97586071
125206917,Eclipsing Binaries,0.97585547
452479048,Eclipsing Binaries,0.97584814
66503407,Eclipsing Binaries,0.97581142
293379372,Eclipsing Binaries,0.97579557
75048532,Eclipsing Binaries,0.97579032
452645094,Eclipsing Binaries,0.97578442
15757714,Eclipsing Binaries,0.97575551
125580017,Eclipsing Binaries,0.97574449
70377281,Eclipsing Binaries,0.97573447
387337395,Eclipsing Binaries,0.97571862
242621724,Eclipsing Binaries,0.97571123
416721637,Eclipsing Binaries,0.97569478
294323529,Eclipsing Binaries,0.97569138
237209616,Eclipsing Binaries,0.97568613
303502327,Eclipsing Binaries,0.97567648
32761659,Eclipsing Binaries,0.97566628
231913022,Eclipsing Binaries,0.975631773
141000703,Eclipsing Binaries,0.97561377
293218490,Eclipsing Binaries,0.97560549
198419050,Eclipsing Binaries,0.9755525
13098251,Eclipsing Binaries,0.97555101
277995171,Eclipsing Binaries,0.97555065
101005022,Eclipsing Binaries,0.97554499
108464477,Eclipsing Binaries,0.97553796
159397467,Eclipsing Binaries,0.9755289
145031268,Eclipsing Binaries,0.97552127
237205154,Eclipsing Binaries,0.975516737
198408416,Eclipsing Binaries,0.97546864
326442531,Eclipsing Binaries,0.97545207
418721292,Eclipsing Binaries,0.97544211
58732360,Eclipsing Binaries,0.97543985
330997836,Eclipsing Binaries,0.97543281
100389539,Eclipsing Binaries,0.97542852
158794983,Eclipsing Binaries,0.9754191
101255979,Eclipsing Binaries,0.97540295
198419050,Eclipsing Binaries,0.97539866
351869495,Eclipsing Binaries,0.97536147
443911627,Eclipsing Binaries,0.97535545
813529012,Eclipsing Binaries,0.97535318
238230005,Eclipsing Binaries,0.97532266
141461327,Eclipsing Binaries,0.97530037
376847535,Eclipsing Binaries,0.97529262
142394656,Eclipsing Binaries,0.9752841
33831424,Eclipsing Binaries,0.97527415
351609872,Eclipsing Binaries,0.97524512
33831424,Eclipsing Binaries,0.97523844
66503407,Eclipsing Binaries,0.97523659
408688136,Eclipsing Binaries,0.97523379
66766563,Eclipsing Binaries,0.97520554
410420925,Eclipsing Binaries,0.97519583
331880248,Eclipsing Binaries,0.97518212
271999940,Eclipsing Binaries,0.97515726
276793666,Eclipsing Binaries,0.975152075
19391953,Eclipsing Binaries,0.97513944
303833577,Eclipsing Binaries,0.97513688
242946328,Eclipsing Binaries,0.975118637
347753814,Eclipsing Binaries,0.97510898
16034219,Eclipsing Binaries,0.97510117
257434940,Eclipsing Binaries,0.97510004
19909275,Eclipsing Binaries,0.97509843
237209616,Eclipsing Binaries,0.97509789
83608134,Eclipsing Binaries,0.97509098
84284286,Eclipsing Binaries,0.975080729
259388833,Eclipsing Binaries,0.97506261
209408136,Eclipsing Binaries,0.97506058
38467924,Eclipsing Binaries,0.97505414
158732403,Eclipsing Binaries,0.97503573
83605828,Eclipsing Binaries,0.9750343
298786408,Eclipsing Binaries,0.97502059
184025483,Eclipsing Binaries,0.97501922
393761712,Eclipsing Binaries,0.97501469
376936788,Eclipsing Binaries,0.97500277
293324034,Eclipsing Binaries,0.97499532
461349064,Eclipsing Binaries,0.97499317
435906163,Eclipsing Binaries,0.9749909
50710107,Eclipsing Binaries,0.97498012
376993642,Eclipsing Binaries,0.97496039
458857720,Eclipsing Binaries,0.97492868
376993642,Eclipsing Binaries,0.974918485
83541371,Eclipsing Binaries,0.97490621
141123114,Eclipsing Binaries,0.97487599
33065877,Eclipsing Binaries,0.97484845
272758199,Eclipsing Binaries,0.97484708
150442268,Eclipsing Binaries,0.97483081
387337395,Eclipsing Binaries,0.97483009
293324034,Eclipsing Binaries,0.97482151
45776948,Eclipsing Binaries,0.97481072
198419050,Eclipsing Binaries,0.97479612
141123114,Eclipsing Binaries,0.97478694
108940329,Eclipsing Binaries,0.97478342
17562321,Eclipsing Binaries,0.97476315
202442615,Eclipsing Binaries,0.97475159
370038910,Eclipsing Binaries,0.97474957
16288184,Eclipsing Binaries,0.97473949
405432466,Eclipsing Binaries,0.97473145
242946328,Eclipsing Binaries,0.97472453
148968781,Eclipsing Binaries,0.97469306
198419050,Eclipsing Binaries,0.9746815
376936788,Eclipsing Binaries,0.97465295
250956034,Eclipsing Binaries,0.97464591
100196036,Eclipsing Binaries,0.97464389
402325063,Eclipsing Binaries,0.97463697
38608972,Eclipsing Binaries,0.97462952
84212221,Eclipsing Binaries,0.97460008
8279593,Eclipsing Binaries,0.974593639
150442268,Eclipsing Binaries,0.9745841
99841783,Eclipsing Binaries,0.97457349
198419050,Eclipsing Binaries,0.97455466
395200830,Eclipsing Binaries,0.97455364
206384081,Eclipsing Binaries,0.97455329
38395910,Eclipsing Binaries,0.97454596
16187321,Eclipsing Binaries,0.97454381
142356990,Eclipsing Binaries,0.97453374
16284697,Eclipsing Binaries,0.97453314
24587351,Eclipsing Binaries,0.97451824
238230005,Eclipsing Binaries,0.97449195
393705081,Eclipsing Binaries,0.9744913
293412472,Eclipsing Binaries,0.97446364
243013712,Eclipsing Binaries,0.97443807
393641966,Eclipsing Binaries,0.97442913
100566492,Eclipsing Binaries,0.97441667
141000703,Eclipsing Binaries,0.97441149
198419050,Eclipsing Binaries,0.97439474
200781336,Eclipsing Binaries,0.974392
301624891,Eclipsing Binaries,0.97439063
70524163,Eclipsing Binaries,0.97438711
32940243,Eclipsing Binaries,0.97436363
272568264,Eclipsing Binaries,0.97435737
229581160,Eclipsing Binaries,0.97434956
355895373,Eclipsing Binaries,0.97431189
125699421,Eclipsing Binaries,0.97429454
397256341,Eclipsing Binaries,0.97428572
323878236,Eclipsing Binaries,0.97428507
237209616,Eclipsing Binaries,0.97426653
198419050,Eclipsing Binaries,0.97426379
158794983,Eclipsing Binaries,0.974262
159397467,Eclipsing Binaries,0.97425324
262573698,Eclipsing Binaries,0.97424656
66572840,Eclipsing Binaries,0.97423369
184318481,Eclipsing Binaries,0.97422636
303526026,Eclipsing Binaries,0.97418445
141811748,Eclipsing Binaries,0.97417825
68808155,Eclipsing Binaries,0.97413427
243202691,Eclipsing Binaries,0.97411776
141811748,Eclipsing Binaries,0.97409928
376925207,Eclipsing Binaries,0.97407544
452569041,Eclipsing Binaries,0.97407359
56813164,Eclipsing Binaries,0.97406715
301709298,Eclipsing Binaries,0.97406411
141123114,Eclipsing Binaries,0.97405696
232071189,Eclipsing Binaries,0.9740504
360412654,Eclipsing Binaries,0.97404838
4984497,Eclipsing Binaries,0.97403121
87933908,Eclipsing Binaries,0.97400099
376993642,Eclipsing Binaries,0.97399682
146602452,Eclipsing Binaries,0.97398311
16420040,Eclipsing Binaries,0.97397524
209462063,Eclipsing Binaries,0.97396809
134198986,Eclipsing Binaries,0.9739415
142394656,Eclipsing Binaries,0.97392029
9054318,Eclipsing Binaries,0.97390127
4610015,Eclipsing Binaries,0.9738974
394013574,Eclipsing Binaries,0.9738946
384352343,Eclipsing Binaries,0.97387052
343040066,Eclipsing Binaries,0.97385049
141186909,Eclipsing Binaries,0.97384167
271999940,Eclipsing Binaries,0.97381645
276793666,Eclipsing Binaries,0.97380888
261211978,Eclipsing Binaries,0.97380108
468991774,Eclipsing Binaries,0.97378463
53365065,Eclipsing Binaries,0.97377241
219496655,Eclipsing Binaries,0.97376603
71795293,Eclipsing Binaries,0.97376448
300522634,Eclipsing Binaries,0.97375172
141123114,Eclipsing Binaries,0.97374177
301877790,Eclipsing Binaries,0.97371745
343834897,Eclipsing Binaries,0.97371477
51129043,Eclipsing Binaries,0.97370243
141123114,Eclipsing Binaries,0.97368467
16115546,Eclipsing Binaries,0.97366029
243511152,Eclipsing Binaries,0.97365564
444038472,Eclipsing Binaries,0.97364998
184025483,Eclipsing Binaries,0.97364378
141123114,Eclipsing Binaries,0.97364038
75322126,Eclipsing Binaries,0.97360724
286627829,Eclipsing Binaries,0.97358996
49590068,Eclipsing Binaries,0.97358412
427593421,Eclipsing Binaries,0.9735806
264053843,Eclipsing Binaries,0.97354287
292476417,Eclipsing Binaries,0.97352773
331880248,Eclipsing Binaries,0.9735058
237104103,Eclipsing Binaries,0.97347993
351869495,Eclipsing Binaries,0.97347903
83106993,Eclipsing Binaries,0.9734413
158629367,Eclipsing Binaries,0.97342879
238188289,Eclipsing Binaries,0.97341961
150357404,Eclipsing Binaries,0.97340888
376993662,Eclipsing Binaries,0.97340155
318717335,Eclipsing Binaries,0.9733718
456862677,Eclipsing Binaries,0.97336447
334902406,Eclipsing Binaries,0.97334832
38467924,Eclipsing Binaries,0.97334552
298786408,Eclipsing Binaries,0.97333544
57364386,Eclipsing Binaries,0.97332835
175397787,Eclipsing Binaries,0.97332239
46299496,Eclipsing Binaries,0.9733088
262573698,Eclipsing Binaries,0.97330737
167759819,Eclipsing Binaries,0.97328883
307210383,Eclipsing Binaries,0.97326601
180286473,Eclipsing Binaries,0.97325718
167746485,Eclipsing Binaries,0.97323418
237209616,Eclipsing Binaries,0.9732151
12423815,Eclipsing Binaries,0.9732151
237205154,Eclipsing Binaries,0.97321451
360412654,Eclipsing Binaries,0.97321337
17562321,Eclipsing Binaries,0.97319722
351781589,Eclipsing Binaries,0.97318709
285007706,Eclipsing Binaries,0.97314894
419010653,Eclipsing Binaries,0.97311133
267751402,Eclipsing Binaries,0.97310311
98413654,Eclipsing Binaries,0.97310162
387373706,Eclipsing Binaries,0.97309607
370247818,Eclipsing Binaries,0.97308379
356022582,Eclipsing Binaries,0.9730795
50793924,Eclipsing Binaries,0.97303742
167251735,Eclipsing Binaries,0.97303653
5505793,Eclipsing Binaries,0.97301763
436724968,Eclipsing Binaries,0.97300875
68550042,Eclipsing Binaries,0.97300601
240026725,Eclipsing Binaries,0.97299802
318185073,Eclipsing Binaries,0.97299576
4164712,Eclipsing Binaries,0.97296822
392534720,Eclipsing Binaries,0.97294599
323641008,Eclipsing Binaries,0.97291541
251094939,Eclipsing Binaries,0.97289711
238188289,Eclipsing Binaries,0.97288752
167251735,Eclipsing Binaries,0.9728027
237209616,Eclipsing Binaries,0.97279906
141123114,Eclipsing Binaries,0.97277158
17432900,Eclipsing Binaries,0.97273594
237104103,Eclipsing Binaries,0.97272766
394080750,Eclipsing Binaries,0.97271371
396720367,Eclipsing Binaries,0.97270882
38608972,Eclipsing Binaries,0.9727015
228381868,Eclipsing Binaries,0.97269845
83096510,Eclipsing Binaries,0.97263306
413084104,Eclipsing Binaries,0.97262257
32925466,Eclipsing Binaries,0.97261149
370038910,Eclipsing Binaries,0.97260159
68392320,Eclipsing Binaries,0.97259551
377181078,Eclipsing Binaries,0.97258794
262573698,Eclipsing Binaries,0.97258037
134468012,Eclipsing Binaries,0.97257149
238188289,Eclipsing Binaries,0.97256732
268125683,Eclipsing Binaries,0.97253889
287627010,Eclipsing Binaries,0.97252774
347361290,Eclipsing Binaries,0.97251713
49535317,Eclipsing Binaries,0.97251219
393688527,Eclipsing Binaries,0.97248524
402129701,Eclipsing Binaries,0.97245795
293738717,Eclipsing Binaries,0.97245312
230394086,Eclipsing Binaries,0.97245061
237104103,Eclipsing Binaries,0.97243935
159080128,Eclipsing Binaries,0.97243899
220537358,Eclipsing Binaries,0.97243178
168145525,Eclipsing Binaries,0.97243148
360411228,Eclipsing Binaries,0.97242063
165325807,Eclipsing Binaries,0.97237295
203149549,Eclipsing Binaries,0.97236878
237104103,Eclipsing Binaries,0.97236687
279536501,Eclipsing Binaries,0.97236598
352510260,Eclipsing Binaries,0.97236449
106760906,Eclipsing Binaries,0.97236204
238188289,Eclipsing Binaries,0.97234929
229069456,Eclipsing Binaries,0.97233742
402365398,Eclipsing Binaries,0.97233409
121856754,Eclipsing Binaries,0.97232777
232071189,Eclipsing Binaries,0.9722901
141811748,Eclipsing Binaries,0.97228968
24480403,Eclipsing Binaries,0.97224313
24692894,Eclipsing Binaries,0.97224253
93415322,Eclipsing Binaries,0.97223645
119557418,Eclipsing Binaries,0.9722321
9054318,Eclipsing Binaries,0.97222745
142441071,Eclipsing Binaries,0.97222465
303502327,Eclipsing Binaries,0.97222304
444038472,Eclipsing Binaries,0.97219074
368604561,Eclipsing Binaries,0.97210407
113182611,Eclipsing Binaries,0.97210139
33831424,Eclipsing Binaries,0.97210103
272758199,Eclipsing Binaries,0.97210062
323641008,Eclipsing Binaries,0.97207886
141783031,Eclipsing Binaries,0.97207481
393745388,Eclipsing Binaries,0.97206634
150347500,Eclipsing Binaries,0.97205937
394255584,Eclipsing Binaries,0.97204798
91614687,Eclipsing Binaries,0.97197771
116608612,Eclipsing Binaries,0.97196692
150357404,Eclipsing Binaries,0.9719553
66716482,Eclipsing Binaries,0.9719516
198384855,Eclipsing Binaries,0.97194743
376847535,Eclipsing Binaries,0.97193956
418721292,Eclipsing Binaries,0.97191328
118195197,Eclipsing Binaries,0.97190958
275575743,Eclipsing Binaries,0.97189122
68755821,Eclipsing Binaries,0.97187841
237209616,Eclipsing Binaries,0.97186893
336006032,Eclipsing Binaries,0.97184902
253937714,Eclipsing Binaries,0.97184473
235279246,Eclipsing Binaries,0.97183901
198419050,Eclipsing Binaries,0.97181779
8262645,Eclipsing Binaries,0.97181714
89096651,Eclipsing Binaries,0.97180462
141186909,Eclipsing Binaries,0.97179824
40457215,Eclipsing Binaries,0.9717738
36105340,Eclipsing Binaries,0.97176254
1980962304,Eclipsing Binaries,0.97175914
299317990,Eclipsing Binaries,0.97174656
125580017,Eclipsing Binaries,0.97171563
134468012,Eclipsing Binaries,0.97170222
158273850,Eclipsing Binaries,0.97170097
21581027,Eclipsing Binaries,0.97169346
376925207,Eclipsing Binaries,0.97166181
310169661,Eclipsing Binaries,0.97165698
288878839,Eclipsing Binaries,0.971651196
268535221,Eclipsing Binaries,0.97164118
420574964,Eclipsing Binaries,0.97163051
813529012,Eclipsing Binaries,0.97162545
91928718,Eclipsing Binaries,0.97161657
141123114,Eclipsing Binaries,0.97161394
100603766,Eclipsing Binaries,0.97161126
206538272,Eclipsing Binaries,0.97160792
113032745,Eclipsing Binaries,0.97160518
66514644,Eclipsing Binaries,0.97158313
271999940,Eclipsing Binaries,0.97158247
147083749,Eclipsing Binaries,0.97158056
150975269,Eclipsing Binaries,0.97157043
4346871,Eclipsing Binaries,0.97151351
198384855,Eclipsing Binaries,0.97151148
176002250,Eclipsing Binaries,0.9714787
452749710,Eclipsing Binaries,0.97147155
210709580,Eclipsing Binaries,0.97146654
152539287,Eclipsing Binaries,0.97146231
16420040,Eclipsing Binaries,0.97143358
24461485,Eclipsing Binaries,0.97142076
444004313,Eclipsing Binaries,0.97141582
409384217,Eclipsing Binaries,0.9714039
410418820,Eclipsing Binaries,0.97139221
25118854,Eclipsing Binaries,0.97138566
61089040,Eclipsing Binaries,0.97135252
21288949,Eclipsing Binaries,0.9713499
117392209,Eclipsing Binaries,0.97132438
40457215,Eclipsing Binaries,0.97130865
444152736,Eclipsing Binaries,0.97130662
180759422,Eclipsing Binaries,0.97128063
250958181,Eclipsing Binaries,0.9712615
237104103,Eclipsing Binaries,0.97125131
259270495,Eclipsing Binaries,0.9712441
358390619,Eclipsing Binaries,0.97123575
460946673,Eclipsing Binaries,0.97122675
176070624,Eclipsing Binaries,0.97121632
38608972,Eclipsing Binaries,0.97120678
311952339,Eclipsing Binaries,0.97120452
233684437,Eclipsing Binaries,0.971202016
141811748,Eclipsing Binaries,0.97119528
234387434,Eclipsing Binaries,0.97118413
237205154,Eclipsing Binaries,0.97118336
125998301,Eclipsing Binaries,0.97116828
303306367,Eclipsing Binaries,0.97116649
289936047,Eclipsing Binaries,0.97116226
200657815,Eclipsing Binaries,0.97113651
281803169,Eclipsing Binaries,0.97113276
271999940,Eclipsing Binaries,0.9711293
376847535,Eclipsing Binaries,0.97111166
335378221,Eclipsing Binaries,0.97109902
154237222,Eclipsing Binaries,0.97107524
